project,id,age,#commits,#added,#deleted,#files,#comments,#review_comments,bot,code_change,intra_branch,#approvals,#changes_requested,fix,test,buggy,is_member,url
opennlp,5ff1b2363eb6c0184d5d255b,16.9,1,3,0,1,2,0,false,false,false,1,0,false,false,false,true,https://github.com/apache/opennlp/pull/274
opennlp,5ff1b23b3eb6c0184d5d2571,1721.0833333333333,1,231,12,5,0,8,false,true,false,1,0,true,true,false,false,https://github.com/apache/opennlp/pull/272
opennlp,5ff1b24c3eb6c0184d5d25c3,7.033333333333333,1,3,16,2,0,0,false,true,false,2,0,false,false,false,true,https://github.com/apache/opennlp/pull/266
opennlp,5ff1b7b53eb6c0184d5d2618,31.033333333333335,1,64,45,5,0,0,false,false,false,1,0,false,false,false,true,https://github.com/apache/opennlp/pull/260
opennlp,5ff1b7b73eb6c0184d5d2622,1047.7166666666667,1,19,3,2,0,0,false,true,false,2,0,false,true,true,false,https://github.com/apache/opennlp/pull/259
opennlp,5ff1b7ba3eb6c0184d5d262b,2575.9333333333334,1,69,32,5,0,1,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/258
opennlp,5ff1b7d63eb6c0184d5d26b7,127.76666666666667,1,172,2,3,1,0,false,true,false,1,0,false,true,false,false,https://github.com/apache/opennlp/pull/247
opennlp,5ff1b7e13eb6c0184d5d26e9,41.833333333333336,1,22,135,9,0,2,false,true,false,2,0,false,true,false,true,https://github.com/apache/opennlp/pull/243
opennlp,5ff1b7ea3eb6c0184d5d271a,246.61666666666667,1,56,8,4,0,0,false,true,false,1,0,false,true,false,true,https://github.com/apache/opennlp/pull/240
opennlp,5ff1b7f03eb6c0184d5d274e,2587.133333333333,1,148,1,3,0,0,false,true,false,2,0,true,true,false,true,https://github.com/apache/opennlp/pull/237
opennlp,5ff1b7f33eb6c0184d5d2758,99.96666666666667,1,3,3,2,0,0,false,true,false,2,0,false,false,true,true,https://github.com/apache/opennlp/pull/236
opennlp,5ff1b7f53eb6c0184d5d2761,5746.583333333333,1,6,6,1,0,0,false,true,false,1,0,false,false,false,true,https://github.com/apache/opennlp/pull/235
opennlp,5ff1b7fd3eb6c0184d5d2790,5534.566666666667,1,125,78,11,0,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/232
opennlp,5ff1b7ff3eb6c0184d5d27a0,16346.166666666666,1,2360,0,32,8,4,false,true,false,0,0,false,true,false,false,https://github.com/apache/opennlp/pull/231
opennlp,5ff1b8033eb6c0184d5d27dc,2540.45,1,2975,3,50,1,0,false,true,true,2,0,false,true,true,true,https://github.com/apache/opennlp/pull/230
opennlp,5ff1b8183eb6c0184d5d28ba,64.48333333333333,1,0,4,1,2,0,false,true,false,1,0,false,false,false,true,https://github.com/apache/opennlp/pull/228
opennlp,5ff1b8213eb6c0184d5d28ff,42.25,1,13,0,1,1,0,false,true,false,1,0,false,false,false,true,https://github.com/apache/opennlp/pull/224
opennlp,5ff1b8233eb6c0184d5d2907,10245.433333333332,1,110,226,7,7,0,false,true,false,1,0,false,true,false,true,https://github.com/apache/opennlp/pull/223
opennlp,5ff1b8313eb6c0184d5d2960,1145.3,1,154,116,3,1,1,false,true,false,1,0,false,false,true,false,https://github.com/apache/opennlp/pull/218
opennlp,5ff1b8343eb6c0184d5d296b,14.366666666666667,1,2,2,1,1,0,false,true,false,1,0,false,false,false,false,https://github.com/apache/opennlp/pull/217
opennlp,5ff1b8363eb6c0184d5d2972,6.033333333333333,1,15,1,2,1,0,false,true,false,1,0,false,true,false,true,https://github.com/apache/opennlp/pull/216
opennlp,5ff1b8383eb6c0184d5d297a,1402.3333333333333,1,517,9,13,6,2,false,true,false,0,0,false,true,true,true,https://github.com/apache/opennlp/pull/215
opennlp,5ff1b83c3eb6c0184d5d299a,1534.8666666666666,1,4,8,4,5,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/214
opennlp,5ff1b83f3eb6c0184d5d29b3,84.26666666666667,1,1,1,1,6,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/212
opennlp,5ff1b8433eb6c0184d5d29cf,3.7666666666666666,1,30,24,1,1,0,false,false,false,0,0,false,false,false,false,https://github.com/apache/opennlp/pull/210
opennlp,5ff1b8493eb6c0184d5d29e1,24.8,1,3,15,1,1,0,false,true,false,0,0,true,true,false,true,https://github.com/apache/opennlp/pull/207
opennlp,5ff1b84c3eb6c0184d5d29e8,31705.55,1,166,170,29,5,1,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/206
opennlp,5ff1b8523eb6c0184d5d2a21,59.333333333333336,1,143,52,10,2,1,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/203
opennlp,5ff1b8573eb6c0184d5d2a3d,616.45,1,6,3,1,3,0,false,true,false,0,0,true,true,false,true,https://github.com/apache/opennlp/pull/201
opennlp,5ff1b85b3eb6c0184d5d2a53,242.31666666666666,1,9,1,1,3,0,false,true,false,1,0,true,false,false,true,https://github.com/apache/opennlp/pull/199
opennlp,5ff1b85f3eb6c0184d5d2a66,22.55,1,55,1,3,1,0,false,true,false,1,0,true,true,false,false,https://github.com/apache/opennlp/pull/197
opennlp,5ff1b86b3eb6c0184d5d2aa1,2826.633333333333,1,26,10,2,3,0,false,false,false,2,0,true,false,false,false,https://github.com/apache/opennlp/pull/193
opennlp,5ff1b88a3eb6c0184d5d2b80,52.36666666666667,1,7,4,1,3,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/183
opennlp,5ff1b8d93eb6c0184d5d2e31,251.98333333333332,1,14,1,1,1,0,false,true,false,1,0,false,true,false,true,https://github.com/apache/opennlp/pull/153
opennlp,5ff1b8ec3eb6c0184d5d2e90,22919.666666666668,1,23,15,3,4,0,false,true,false,0,0,true,true,false,true,https://github.com/apache/opennlp/pull/145
opennlp,5ff1b8ff3eb6c0184d5d2f24,4.216666666666667,1,0,303,1,1,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/138
opennlp,5ff1b9123eb6c0184d5d2f98,120.15,1,5,5,2,6,1,false,false,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/130
opennlp,5ff1b9263eb6c0184d5d30e1,3464.2833333333333,1,0,31,2,1,0,false,true,false,1,0,false,false,false,true,https://github.com/apache/opennlp/pull/122
opennlp,5ff1b92c3eb6c0184d5d3107,38437.61666666667,1,534,85,15,11,1,false,true,false,0,0,false,true,true,true,https://github.com/apache/opennlp/pull/120
opennlp,5ff1b92e3eb6c0184d5d313a,3.066666666666667,1,8,8,7,0,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/119
opennlp,5ff1b9333eb6c0184d5d3151,8460.716666666667,1,24,3,5,1,2,false,true,false,1,0,false,true,false,true,https://github.com/apache/opennlp/pull/117
opennlp,5ff1b9373eb6c0184d5d316d,262.21666666666664,1,1,1,1,2,2,false,false,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/115
opennlp,5ff1b93d3eb6c0184d5d3193,1409.4166666666667,1,82,27,5,1,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/113
opennlp,5ff1b9473eb6c0184d5d31db,1150.4166666666667,1,586,0,10,1,7,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/111
opennlp,5ff1b94e3eb6c0184d5d3227,9868.883333333333,1,18,0,5,1,0,false,true,false,1,0,false,false,false,true,https://github.com/apache/opennlp/pull/109
opennlp,5ff1b9503eb6c0184d5d3236,5.95,1,0,1,1,1,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/108
opennlp,5ff1b9523eb6c0184d5d323e,28.366666666666667,1,21,20,3,1,0,false,true,false,0,0,true,false,false,true,https://github.com/apache/opennlp/pull/107
opennlp,5ff1b9543eb6c0184d5d3248,15.3,1,6,0,1,0,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/106
opennlp,5ff1b95b3eb6c0184d5d326e,6.066666666666666,1,13,1,2,0,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/102
opennlp,5ff1b96f3eb6c0184d5d3300,11.683333333333334,1,113,12,4,1,0,false,true,false,0,0,true,false,false,true,https://github.com/apache/opennlp/pull/94
opennlp,5ff1b9713eb6c0184d5d330b,831.9666666666667,1,26,1,1,1,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/93
opennlp,5ff1b9733eb6c0184d5d3314,900.85,1,0,2722,13,3,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/92
opennlp,5ff1b9753eb6c0184d5d332a,768.5833333333334,1,36,34,16,2,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/91
opennlp,5ff1b97b3eb6c0184d5d3366,16.133333333333333,1,21,10,1,1,0,false,true,false,0,0,true,false,false,true,https://github.com/apache/opennlp/pull/88
opennlp,5ff1b9963eb6c0184d5d3471,820.65,1,527,92,5,1,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/77
opennlp,5ff1b9983eb6c0184d5d3480,142.61666666666667,1,69,153,22,1,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/76
opennlp,5ff1b9a33eb6c0184d5d35b7,1178.5166666666667,1,59,27,4,1,6,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/72
opennlp,5ff1b9a73eb6c0184d5d35d3,2774.0833333333335,1,29,30,6,4,1,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/71
opennlp,5ff1b9a93eb6c0184d5d35e6,7.966666666666667,1,15,17,3,1,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/70
opennlp,5ff1b9b23eb6c0184d5d3616,133.4,1,4,5,2,1,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/66
opennlp,5ff1b9b93eb6c0184d5d363d,91.45,1,43,0,13,1,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/64
opennlp,5ff1b9bb3eb6c0184d5d3650,12446.283333333333,1,125,0,3,1,3,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/63
opennlp,5ff1b9be3eb6c0184d5d3666,358.65,1,31,55,15,1,0,false,true,false,0,0,true,false,false,true,https://github.com/apache/opennlp/pull/62
opennlp,5ff1b9c03eb6c0184d5d3680,2481.95,1,11,2,3,2,2,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/61
opennlp,5ff1b9c53eb6c0184d5d36a0,7.35,1,143,0,1,1,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/59
opennlp,5ff1b9c73eb6c0184d5d36a8,43.266666666666666,1,29,1,8,1,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/58
opennlp,5ff1b9c93eb6c0184d5d36b7,8.4,1,29,58,23,1,0,false,true,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/57
opennlp,5ff1b9cb3eb6c0184d5d36d4,7517.416666666667,1,598,7,10,3,1,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/56
opennlp,5ff1b9dc3eb6c0184d5d3764,60.233333333333334,1,45,51,1,3,0,false,true,false,0,0,true,false,true,true,https://github.com/apache/opennlp/pull/52
opennlp,5ff1b9de3eb6c0184d5d376f,607.5,1,124,65,17,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/opennlp/pull/51
opennlp,5ff1b9e23eb6c0184d5d3791,19.983333333333334,1,733,410,132,1,0,false,true,false,0,0,false,false,true,true,https://github.com/apache/opennlp/pull/49
opennlp,5ff1b9e83eb6c0184d5d382b,75.2,1,33,1,3,0,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/opennlp/pull/47
opennlp,5ff1b9ea3eb6c0184d5d3833,535.0,1,3178,3173,30,1,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/opennlp/pull/46
httpcomponents-client,5ff5d88e7fdf7809dcd7584d,473.06666666666666,1,14,2,2,5,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/httpcomponents-client/pull/146
httpcomponents-client,5ff5d8937fdf7809dcd7586a,51.583333333333336,1,4,1,2,0,0,false,true,false,0,0,true,true,false,false,https://github.com/apache/httpcomponents-client/pull/144
httpcomponents-client,5ff5d8957fdf7809dcd75872,7532.583333333333,1,1,1,1,4,4,false,true,false,1,1,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/143
httpcomponents-client,5ff5d89a7fdf7809dcd75893,1633.8833333333334,1,164,0,3,10,0,false,true,false,1,0,false,true,false,false,https://github.com/apache/httpcomponents-client/pull/142
httpcomponents-client,5ff5d89c7fdf7809dcd758b7,4295.866666666667,1,107,96,32,1,0,false,true,false,1,0,false,true,false,false,https://github.com/apache/httpcomponents-client/pull/141
httpcomponents-client,5ff5d89f7fdf7809dcd758e1,5700.75,1,107,0,2,4,10,false,true,false,1,2,false,true,false,false,https://github.com/apache/httpcomponents-client/pull/140
httpcomponents-client,5ff5d8a77fdf7809dcd75924,466.98333333333335,1,1,1,1,0,0,false,false,false,0,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/139
httpcomponents-client,5ff5d8a97fdf7809dcd7592a,4.983333333333333,1,17,4,1,0,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/httpcomponents-client/pull/138
httpcomponents-client,5ff5d8ab7fdf7809dcd75931,4920.516666666666,8,361,151,8,0,5,false,true,false,0,0,true,true,true,true,https://github.com/apache/httpcomponents-client/pull/137
httpcomponents-client,5ff5d8b07fdf7809dcd7595b,4072.8,1,168,50,11,12,7,false,true,false,1,1,true,true,true,false,https://github.com/apache/httpcomponents-client/pull/136
httpcomponents-client,5ff5d8b67fdf7809dcd759a5,1573.65,1,3,4,1,0,0,false,true,false,1,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/135
httpcomponents-client,5ff5d8ba7fdf7809dcd759ba,316.8333333333333,1,1,0,1,1,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/133
httpcomponents-client,5ff5d8be7fdf7809dcd759ca,4.383333333333334,1,12,1,1,0,0,false,true,true,0,0,false,false,false,true,https://github.com/apache/httpcomponents-client/pull/131
httpcomponents-client,5ff5d8c27fdf7809dcd759d9,84.08333333333333,1,13,4,2,2,0,false,true,true,0,0,false,true,false,true,https://github.com/apache/httpcomponents-client/pull/129
httpcomponents-client,5ff5d8c47fdf7809dcd759e7,192.45,1,12,1,1,8,0,false,true,true,0,0,false,false,false,true,https://github.com/apache/httpcomponents-client/pull/128
httpcomponents-client,5ff5d8c77fdf7809dcd75a04,27.95,1,27,1,2,1,0,false,true,false,0,0,false,true,false,false,https://github.com/apache/httpcomponents-client/pull/127
httpcomponents-client,5ff5d8c87fdf7809dcd75a10,321.4,1,26,1,2,12,2,false,true,false,1,1,false,true,false,false,https://github.com/apache/httpcomponents-client/pull/126
httpcomponents-client,5ff5d8cc7fdf7809dcd75a3a,17.833333333333332,1,1,0,1,0,0,false,true,true,0,0,true,false,false,true,https://github.com/apache/httpcomponents-client/pull/125
httpcomponents-client,5ff5d8ce7fdf7809dcd75a41,3003.116666666667,1,1,1,1,2,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/124
httpcomponents-client,5ff5d8d47fdf7809dcd75a66,1278.8833333333334,1,3,3,1,1,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/118
httpcomponents-client,5ff5d8da7fdf7809dcd75a86,621.1833333333333,1,1,1,1,0,0,false,false,false,0,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/115
httpcomponents-client,5ff5d8dc7fdf7809dcd75a8c,630.05,1,1,1,1,0,0,false,false,false,0,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/114
httpcomponents-client,5ff5d8e07fdf7809dcd75a98,5078.216666666666,1,8,7,1,0,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/112
httpcomponents-client,5ff5d8e27fdf7809dcd75a9e,417.06666666666666,1,56,4,2,1,0,false,true,false,1,0,true,false,false,false,https://github.com/apache/httpcomponents-client/pull/111
httpcomponents-client,5ff5d8e97fdf7809dcd75ac5,228.08333333333334,1,10,1,1,0,0,false,true,false,0,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/108
httpcomponents-client,5ff5d8f17fdf7809dcd75ae6,4195.433333333333,1,86,0,5,5,0,false,false,false,0,0,false,false,false,false,https://github.com/apache/httpcomponents-client/pull/104
httpcomponents-client,5ff5d9137fdf7809dcd75e16,76.66666666666667,1,3,0,1,0,0,false,true,false,0,0,true,false,false,false,https://github.com/apache/httpcomponents-client/pull/98
httpcomponents-client,5ff5d92b7fdf7809dcd76089,9.416666666666666,1,10,0,1,0,0,false,true,false,0,0,true,true,false,false,https://github.com/apache/httpcomponents-client/pull/93
calcite,5ff2e317b2154e8d2b17c247,49257.55,1,80,8,4,4,0,false,false,false,0,0,false,false,false,true,https://github.com/apache/calcite/pull/677
calcite,5ff2e5bab2154e8d2b17d6a3,38952.0,7,5121,519,41,0,0,false,true,false,0,0,true,true,true,false,https://github.com/apache/calcite/pull/414
calcite,5ff2e5deb2154e8d2b17d7cd,1899.75,1,8,2423,6,1,0,false,false,false,0,0,true,false,false,true,https://github.com/apache/calcite/pull/401
calcite,5ff2e618b2154e8d2b17d9a7,63.18333333333333,1,14,4,1,0,0,false,true,false,0,0,true,false,false,true,https://github.com/apache/calcite/pull/380
calcite,5ff2e6e3b2154e8d2b17deb9,11772.033333333333,1,48,14,2,0,0,false,true,false,1,0,true,true,true,false,https://github.com/apache/calcite/pull/290
calcite,5ff2e6e6b2154e8d2b17dec3,853.5333333333333,1,43,50,3,0,0,false,true,false,0,0,true,true,true,false,https://github.com/apache/calcite/pull/289
calcite,5ff2e6e9b2154e8d2b17decc,694.0166666666667,1,3,3,1,0,0,false,true,false,0,0,true,false,false,false,https://github.com/apache/calcite/pull/288
calcite,5ff2e6ebb2154e8d2b17ded3,1089.55,1,33,7,3,0,0,false,true,false,0,0,true,true,false,false,https://github.com/apache/calcite/pull/287
calcite,5ff2e6edb2154e8d2b17dedc,984.95,1,59,1,2,0,0,false,true,false,0,0,true,true,false,false,https://github.com/apache/calcite/pull/286
calcite,5ff2e701b2154e8d2b17df8c,5745.016666666666,2,930,153,31,0,0,false,true,false,0,0,true,true,true,false,https://github.com/apache/calcite/pull/277
calcite,5ff2e76eb2154e8d2b17e267,9258.6,1,797,51,21,0,0,false,true,false,0,0,false,true,true,false,https://github.com/apache/calcite/pull/228
calcite,5ff2e779b2154e8d2b17e2df,1596.85,1,730,23,14,1,0,false,true,false,0,0,false,true,false,true,https://github.com/apache/calcite/pull/223
calcite,5ff2e786b2154e8d2b17e33e,9316.683333333332,1,1026,120,19,1,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/calcite/pull/217
calcite,5ff2e78db2154e8d2b17e376,2896.6666666666665,3,7061,92,50,5,0,false,true,false,0,0,false,true,true,true,https://github.com/apache/calcite/pull/214
calcite,5ff2e7f7b2154e8d2b17e84b,22313.85,1,383,36,4,0,0,false,true,false,0,0,true,true,false,false,https://github.com/apache/calcite/pull/169
calcite,5ff2e7fbb2154e8d2b17e87c,24477.7,1,61,0,2,0,0,false,true,false,0,0,true,true,false,false,https://github.com/apache/calcite/pull/167
calcite,5ff2e804b2154e8d2b17e8a0,290.3833333333333,1,28,22,9,0,0,false,true,false,0,0,true,true,true,false,https://github.com/apache/calcite/pull/163
calcite,5ff2e80fb2154e8d2b17e8e5,62.766666666666666,1,2,2,1,0,0,false,true,false,0,0,true,false,true,false,https://github.com/apache/calcite/pull/158
calcite,5ff2e83ab2154e8d2b17eb0f,366.8833333333333,1,1820,1191,52,1,0,false,true,false,0,0,true,true,true,false,https://github.com/apache/calcite/pull/139
calcite,5ff2e86eb2154e8d2b17ecd5,6607.766666666666,1,112,15,5,2,0,false,true,false,0,0,true,false,true,false,https://github.com/apache/calcite/pull/114
